Rk,Player,Year,AllNBA,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
482,Dahntay Jones,2015,0,SF,34,LAC,33,0,3.7,0.2,0.6,0.286,0,0.1,0,0.2,0.5,0.353,0.286,0.3,0.3,0.818,0,0.3,0.3,0.1,0.1,0,0,0.7,0.6
483,Cameron Bairstow,2015,0,PF,24,CHI,18,1,3.6,0.2,0.8,0.214,0,0,,0.2,0.8,0.214,0.214,0.2,0.3,0.8,0.3,0.1,0.4,0.1,0.1,0.1,0.2,0.4,0.6
484,Toure' Murry,2015,0,SG,25,TOT,5,0,3.6,0.4,1,0.4,0,0,,0.4,1,0.4,0.4,0.4,0.4,1,0.2,0,0.2,0.2,0.2,0,0.8,0.4,1.2
485,Tyrus Thomas,2015,0,PF,28,MEM,2,0,3.5,0.5,0.5,1,0,0,,0.5,0.5,1,1,1,1,1,0,0,0,0.5,0,0,0,0,2
486,David Wear,2015,0,PF,24,SAC,2,0,3.5,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,1,0,1,0.5,0,0,0,0.5,0
487,Bruno Caboclo,2015,0,SF,19,TOR,8,0,2.9,0.5,1.5,0.333,0.3,0.4,0.667,0.3,1.1,0.222,0.417,0,0,,0.1,0.1,0.3,0,0,0.1,0.5,0.4,1.3
488,Alex Kirk,2015,0,C,23,CLE,5,0,2.8,0.2,0.8,0.25,0,0,,0.2,0.8,0.25,0.25,0.4,0.4,1,0.2,0,0.2,0.2,0,0,0,0.2,0.8
489,Malcolm Lee,2015,0,SG,24,PHI,1,0,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
490,Jerrelle Benimon,2015,0,PF,23,UTA,2,0,1.5,0,0,,0,0,,0,0,,,0,0,,0.5,1,1.5,0,0,0,0.5,0,0
491,Sim Bhullar,2015,0,C,22,SAC,3,0,1,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0,0,,0,0.3,0.3,0.3,0,0.3,0,0,0.7
492,Eric Moreland,2015,0,PF,23,SAC,3,0,0.7,0.3,0.3,1,0,0,,0.3,0.3,1,1,0,0,,0,0.3,0.3,0,0,0,0,0.3,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
